Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity Ordered
CA-2016-133445,05-Oct-16,09-Oct-16,Standard Class,JF-15490,FUR-BO-10003660,10
CA-2017-148208,22-Jan-17,27-Jan-17,Standard Class,BT-11530,TEC-PH-10004093,1
CA-2015-100762,24-Nov-15,29-Nov-15,Standard Class,NG-18355,OFF-AR-10000380,13
CA-2017-140130,31-Oct-17,05-Nov-17,Standard Class,HW-14935,OFF-SU-10001218,25
CA-2016-120621,21-Mar-16,26-Mar-16,Standard Class,JW-16075,OFF-AP-10002945,19
CA-2018-102197,20-Dec-18,26-Dec-18,Standard Class,DK-13150,OFF-PA-10001970,21
CA-2015-128209,17-Nov-15,22-Nov-15,Standard Class,GT-14710,OFF-BI-10001359,9
CA-2016-153794,11-Sep-16,16-Sep-16,Standard Class,SB-20290,OFF-AR-10000380,2
CA-2016-153535,20-May-16,24-May-16,Standard Class,SG-20470,FUR-FU-10001986,7
CA-2015-167724,13-Apr-15,18-Apr-15,Standard Class,BF-11170,OFF-LA-10002368,3
CA-2017-165827,04-Nov-17,09-Nov-17,Standard Class,MF-17665,FUR-FU-10001889,17
CA-2015-144029,26-May-15,31-May-15,Standard Class,MM-18055,OFF-ST-10001837,4
CA-2018-162880,25-Dec-18,29-Dec-18,Standard Class,GD-14590,OFF-BI-10003314,24
CA-2017-162110,18-Jul-17,22-Jul-17,Standard Class,NP-18670,TEC-PH-10001924,10
CA-2018-109211,04-Apr-18,10-Apr-18,Standard Class,PS-19045,OFF-EN-10001532,2
CA-2015-148369,23-Sep-15,27-Sep-15,Standard Class,TH-21115,OFF-BI-10004876,12
CA-2016-112144,28-Jun-16,02-Jul-16,Standard Class,CY-12745,OFF-LA-10000443,18
CA-2016-166800,19-Nov-16,26-Nov-16,Standard Class,AG-10300,OFF-AP-10004868,16
US-2018-141677,26-Mar-18,30-Mar-18,Standard Class,HK-14890,TEC-AC-10000158,9
CA-2018-127397,24-Feb-18,28-Feb-18,Standard Class,ES-14080,OFF-PA-10001125,21
CA-2016-148964,26-May-16,31-May-16,Standard Class,RD-19900,FUR-FU-10003849,17
CA-2015-161249,09-Aug-15,13-Aug-15,Standard Class,RD-19720,OFF-FA-10004838,8
CA-2018-134796,25-Jun-18,01-Jul-18,Standard Class,FM-14380,TEC-PH-10003505,14
US-2018-161935,14-Jul-18,18-Jul-18,Standard Class,JL-15835,OFF-PA-10000605,13
CA-2016-139738,25-Sep-16,29-Sep-16,Standard Class,DK-12895,OFF-AR-10004602,10
CA-2018-104885,02-Mar-18,08-Mar-18,Standard Class,DB-13555,OFF-AR-10001615,19
US-2015-115196,09-Sep-15,13-Sep-15,Standard Class,DL-12925,TEC-MA-10002073,21
CA-2016-116876,14-Feb-16,21-Feb-16,Standard Class,TT-21070,OFF-BI-10002897,18
US-2018-146213,09-Sep-18,14-Sep-18,Standard Class,MC-17605,TEC-AC-10001114,18
CA-2017-113978,25-Sep-17,29-Sep-17,Standard Class,TS-21505,OFF-AP-10003849,19
CA-2015-125150,16-May-15,23-May-15,Standard Class,PW-19030,FUR-CH-10002439,25
US-2018-123834,21-Jul-18,25-Jul-18,Standard Class,GM-14500,FUR-TA-10001676,2
CA-2017-136994,27-May-17,02-Jun-17,Standard Class,LS-17245,OFF-PA-10000575,3
CA-2018-122112,25-Sep-18,29-Sep-18,Standard Class,CA-11965,OFF-EN-10004459,12
CA-2018-107713,13-Mar-18,17-Mar-18,Standard Class,JB-16000,OFF-BI-10002026,23
CA-2016-156013,20-Sep-16,26-Sep-16,Standard Class,TC-20980,OFF-PA-10001970,13
US-2016-160563,20-Oct-16,24-Oct-16,Standard Class,NS-18640,TEC-AC-10002567,4
CA-2018-122798,28-Dec-18,01-Jan-19,Standard Class,SV-20935,OFF-ST-10003058,21
CA-2016-143882,26-Jun-16,30-Jun-16,Standard Class,DB-13360,OFF-PA-10004040,8
CA-2018-146192,22-Apr-18,26-Apr-18,Standard Class,BD-11725,OFF-ST-10003716,24
CA-2015-161634,14-Nov-15,20-Nov-15,Standard Class,CC-12220,OFF-PA-10002262,25
CA-2017-154067,01-Feb-17,07-Feb-17,Standard Class,SM-20950,OFF-PA-10002254,4
CA-2017-154081,22-May-17,29-May-17,Standard Class,JE-15610,TEC-PH-10001918,16
CA-2015-141110,26-Nov-15,01-Dec-15,Standard Class,LS-17200,OFF-BI-10002012,20
CA-2018-124765,25-Nov-18,30-Nov-18,Standard Class,HZ-14950,FUR-BO-10003965,13
CA-2017-136770,14-Aug-17,18-Aug-17,Standard Class,SP-20650,TEC-PH-10003580,4
CA-2017-106397,07-Jul-17,13-Jul-17,Standard Class,MJ-17740,OFF-PA-10003441,17
CA-2016-127754,26-Jul-16,31-Jul-16,Standard Class,CK-12760,FUR-CH-10003199,2
US-2018-114356,20-Aug-18,26-Aug-18,Standard Class,TT-21460,TEC-PH-10003171,7
CA-2018-101805,01-Dec-18,06-Dec-18,Standard Class,SH-19975,OFF-BI-10002003,21
CA-2017-101623,28-Feb-17,06-Mar-17,Standard Class,RR-19525,OFF-FA-10003495,18
CA-2017-142524,04-Sep-17,08-Sep-17,Standard Class,MB-18085,OFF-EN-10003286,13
US-2017-165505,23-Jan-17,27-Jan-17,Standard Class,CB-12535,TEC-AC-10002926,10
CA-2018-140781,03-Aug-18,07-Aug-18,Standard Class,AB-10105,TEC-AC-10000682,2
CA-2016-124499,09-Oct-16,13-Oct-16,Standard Class,FM-14380,FUR-CH-10000513,16
CA-2018-148642,06-Mar-18,12-Mar-18,Standard Class,DW-13540,OFF-LA-10000134,13
CA-2018-124940,21-Feb-18,26-Feb-18,Standard Class,DK-13090,TEC-AC-10002076,2
US-2018-108343,20-Jul-18,25-Jul-18,Standard Class,AR-10825,OFF-PA-10000743,10
CA-2016-163923,30-May-16,03-Jun-16,Standard Class,BD-11560,TEC-AC-10000358,22
CA-2016-161242,01-Jun-16,08-Jun-16,Standard Class,CG-12040,OFF-PA-10001838,2
CA-2016-116841,14-Apr-16,18-Apr-16,Standard Class,TP-21130,OFF-AP-10002403,17
CA-2017-140256,22-Aug-17,29-Aug-17,Standard Class,PW-19030,OFF-AR-10002255,4
CA-2018-160633,16-Nov-18,21-Nov-18,Standard Class,BS-11380,TEC-CO-10002095,10
CA-2017-160234,26-Jun-17,03-Jul-17,Standard Class,PF-19225,TEC-PH-10004434,13
CA-2015-169019,26-Jul-15,30-Jul-15,Standard Class,LF-17185,OFF-BI-10004995,8
CA-2016-129476,15-Oct-16,20-Oct-16,Standard Class,PA-19060,TEC-AC-10000844,14
CA-2018-155376,22-Dec-18,27-Dec-18,Standard Class,SG-20080,OFF-AP-10001058,20
CA-2017-157000,16-Jul-17,22-Jul-17,Standard Class,AM-10360,OFF-ST-10001328,19
CA-2018-126382,03-Jun-18,07-Jun-18,Standard Class,HK-14890,FUR-FU-10002960,3
CA-2016-130890,02-Nov-16,06-Nov-16,Standard Class,JO-15280,FUR-TA-10002903,3
CA-2015-167850,09-Aug-15,16-Aug-15,Standard Class,AG-10525,TEC-PH-10002398,16
CA-2015-129924,12-Jul-15,17-Jul-15,Standard Class,AC-10420,OFF-BI-10003314,2
CA-2018-122105,24-Jun-18,28-Jun-18,Standard Class,CJ-12010,OFF-AR-10004344,6
CA-2018-140844,19-Jun-18,23-Jun-18,Standard Class,AR-10405,OFF-PA-10003892,22
CA-2018-111178,15-Jun-18,22-Jun-18,Standard Class,TD-20995,OFF-AR-10001954,13
CA-2017-142335,15-Dec-17,19-Dec-17,Standard Class,MP-17965,FUR-TA-10000198,11
CA-2017-149797,15-Sep-17,20-Sep-17,Standard Class,AH-10075,OFF-BI-10003650,22
CA-2016-160059,27-Nov-16,01-Dec-16,Standard Class,TB-21190,OFF-BI-10000145,3
US-2017-143819,01-Mar-17,05-Mar-17,Standard Class,KD-16270,FUR-TA-10001095,25
US-2015-100279,10-Mar-15,14-Mar-15,Standard Class,SW-20275,OFF-PA-10002259,25
CA-2015-119032,27-Nov-15,03-Dec-15,Standard Class,MS-17770,OFF-FA-10003021,9
CA-2018-124086,10-Feb-18,14-Feb-18,Standard Class,MP-18175,FUR-BO-10004015,6
CA-2017-126809,09-Apr-17,13-Apr-17,Standard Class,EB-13750,OFF-BI-10003712,3
US-2017-132423,15-Apr-17,19-Apr-17,Standard Class,MY-18295,OFF-AR-10001221,11
US-2015-134712,29-Nov-15,04-Dec-15,Standard Class,BS-11380,OFF-FA-10003112,9
US-2017-154361,14-Mar-17,19-Mar-17,Standard Class,HZ-14950,FUR-FU-10004020,6
CA-2016-100545,22-Nov-16,26-Nov-16,Standard Class,IM-15070,OFF-BI-10003638,8
US-2017-131149,10-Jul-17,14-Jul-17,Standard Class,LH-17155,OFF-ST-10000689,4
US-2015-130379,25-May-15,29-May-15,Standard Class,JL-15235,OFF-AP-10001394,25
CA-2018-140242,06-May-18,11-May-18,Standard Class,ML-17755,OFF-AR-10004752,17
CA-2017-145905,18-Sep-17,23-Sep-17,Standard Class,AM-10705,FUR-CH-10001854,18
CA-2018-166142,15-Jul-18,19-Jul-18,Standard Class,MM-17260,OFF-BI-10004094,2
CA-2018-148166,21-Oct-18,26-Oct-18,Standard Class,NK-18490,OFF-AR-10004956,13
CA-2017-112025,30-Jul-17,04-Aug-17,Standard Class,LS-16975,OFF-BI-10002353,16
CA-2018-143063,10-Aug-18,15-Aug-18,Standard Class,IL-15100,OFF-EN-10003134,24
CA-2018-164917,02-Dec-18,07-Dec-18,Standard Class,MK-17905,OFF-AR-10004344,25
US-2017-108637,13-Mar-17,18-Mar-17,Standard Class,AB-10060,FUR-FU-10004864,20
US-2017-129469,23-Sep-17,27-Sep-17,Standard Class,KL-16555,FUR-FU-10002298,8
CA-2017-126935,19-May-17,24-May-17,Standard Class,BT-11395,OFF-BI-10004817,4
US-2016-128090,16-Aug-16,22-Aug-16,Standard Class,JM-15865,OFF-AR-10002255,17
CA-2018-131695,30-Jun-18,06-Jul-18,Standard Class,RA-19285,OFF-ST-10001476,2
CA-2015-147298,26-Apr-15,03-May-15,Standard Class,AG-10300,FUR-CH-10004886,25
CA-2016-121797,30-Jan-16,06-Feb-16,Standard Class,CC-12145,FUR-FU-10001876,21
CA-2017-146171,11-Mar-17,15-Mar-17,Standard Class,JP-16135,FUR-FU-10004270,10
US-2016-114839,26-Apr-16,30-Apr-16,Standard Class,PW-19240,FUR-CH-10004086,10
CA-2017-164035,12-Jun-17,17-Jun-17,Standard Class,CR-12730,OFF-PA-10002160,10
CA-2018-111808,16-Dec-18,20-Dec-18,Standard Class,AR-10510,OFF-BI-10004656,15
US-2016-138919,17-Sep-16,21-Sep-16,Standard Class,LS-16975,FUR-TA-10004154,2
US-2018-132297,27-May-18,02-Jun-18,Standard Class,DW-13480,OFF-BI-10003364,26
CA-2018-118773,09-Feb-18,14-Feb-18,Standard Class,TP-21415,OFF-BI-10004584,9
CA-2018-131233,14-Apr-18,19-Apr-18,Standard Class,CS-12355,OFF-BI-10000829,19
CA-2017-121671,17-Jul-17,22-Jul-17,Standard Class,AA-10480,OFF-PA-10001471,19
CA-2018-147564,02-Oct-18,06-Oct-18,Standard Class,BP-11155,OFF-PA-10004438,16
CA-2017-108882,09-Jan-17,15-Jan-17,Standard Class,LA-16780,TEC-AC-10000420,1
US-2018-156356,16-Apr-18,22-Apr-18,Standard Class,ND-18370,OFF-BI-10000632,13
US-2015-126571,11-Oct-15,15-Oct-15,Standard Class,JF-15565,OFF-ST-10003816,17
CA-2016-100888,06-Apr-16,10-Apr-16,Standard Class,MH-17455,OFF-PA-10001019,9
CA-2016-110093,03-Dec-16,08-Dec-16,Standard Class,AB-10255,OFF-PA-10000174,25
CA-2017-142370,19-Sep-17,23-Sep-17,Standard Class,TP-21130,OFF-SU-10003002,21
CA-2016-109575,18-Sep-16,23-Sep-16,Standard Class,KH-16630,OFF-ST-10004950,13
CA-2016-140984,14-Sep-16,18-Sep-16,Standard Class,CC-12685,OFF-ST-10000585,22
CA-2015-100895,02-Jun-15,06-Jun-15,Standard Class,SV-20785,OFF-AR-10004511,15
US-2016-148817,01-Dec-16,07-Dec-16,Standard Class,KD-16495,OFF-ST-10001321,14
US-2016-163685,01-Jun-16,05-Jun-16,Standard Class,KE-16420,OFF-BI-10001890,10
CA-2018-112333,08-Apr-18,14-Apr-18,Standard Class,KF-16285,OFF-ST-10001780,3
CA-2015-110786,29-Dec-15,02-Jan-16,Standard Class,AJ-10795,FUR-FU-10000550,2
CA-2016-153717,25-Dec-16,01-Jan-17,Standard Class,DL-13495,TEC-PH-10002923,8
CA-2018-109715,09-Dec-18,14-Dec-18,Standard Class,AH-10585,OFF-PA-10004965,22
CA-2018-120327,11-Nov-18,16-Nov-18,Standard Class,WB-21850,OFF-FA-10004854,14
CA-2018-158673,29-Dec-18,04-Jan-19,Standard Class,KB-16600,OFF-PA-10000994,14
US-2017-131611,05-Nov-17,09-Nov-17,Standard Class,EP-13915,FUR-TA-10002774,8
CA-2016-166975,26-Nov-16,30-Nov-16,Standard Class,SH-20635,FUR-FU-10003930,11
CA-2018-118360,01-Apr-18,07-Apr-18,Standard Class,JC-15775,OFF-PA-10000791,17
CA-2018-133501,27-Aug-18,01-Sep-18,Standard Class,DK-12895,OFF-PA-10004888,10
CA-2018-132339,19-Aug-18,23-Aug-18,Standard Class,JB-15400,OFF-BI-10003925,19
CA-2018-119452,21-Mar-18,27-Mar-18,Standard Class,CL-12565,FUR-CH-10004495,13
CA-2016-121965,19-Jun-16,23-Jun-16,Standard Class,LH-17155,FUR-FU-10000732,22
US-2018-132206,16-Jun-18,21-Jun-18,Standard Class,MK-17905,OFF-BI-10000756,8
CA-2015-146885,30-May-15,05-Jun-15,Standard Class,EB-13840,OFF-PA-10001622,10
CA-2015-123323,07-Nov-15,12-Nov-15,Standard Class,LH-16900,OFF-BI-10003684,2
CA-2016-105725,18-Feb-16,24-Feb-16,Standard Class,GT-14755,OFF-LA-10003510,19
US-2018-144582,30-Apr-18,05-May-18,Standard Class,TC-21475,OFF-BI-10001575,19
CA-2016-120516,13-Aug-16,17-Aug-16,Standard Class,CK-12595,OFF-BI-10004187,11
CA-2015-149055,23-Nov-15,28-Nov-15,Standard Class,PB-19210,OFF-EN-10003040,22
CA-2015-107818,08-Sep-15,14-Sep-15,Standard Class,MC-17275,OFF-AR-10003045,16
CA-2018-131366,24-Nov-18,29-Nov-18,Standard Class,SC-20440,TEC-PH-10003437,22
CA-2018-104080,08-Mar-18,15-Mar-18,Standard Class,AH-10210,OFF-BI-10003876,15
US-2018-122714,07-Dec-18,13-Dec-18,Standard Class,HG-14965,OFF-BI-10001120,23
CA-2016-136798,08-May-16,12-May-16,Standard Class,DL-12925,OFF-BI-10003684,21
CA-2018-160934,15-Jan-18,19-Jan-18,Standard Class,TT-21460,OFF-AR-10003504,5
CA-2016-127173,26-Sep-16,03-Oct-16,Standard Class,GM-14500,OFF-FA-10004854,19
CA-2015-121006,10-Nov-15,16-Nov-15,Standard Class,SC-20020,OFF-AR-10001149,16
CA-2018-130631,29-Dec-18,02-Jan-19,Standard Class,BS-11755,OFF-FA-10000089,10
CA-2015-127614,11-Feb-15,15-Feb-15,Standard Class,NF-18385,TEC-AC-10001432,4
CA-2017-108875,24-Sep-17,01-Oct-17,Standard Class,CL-12700,FUR-FU-10002671,22
US-2015-123519,14-Dec-15,21-Dec-15,Standard Class,SS-20875,OFF-AR-10003829,16
CA-2017-113733,08-Dec-17,12-Dec-17,Standard Class,LH-16900,TEC-PH-10002496,9
CA-2018-117632,12-May-18,18-May-18,Standard Class,CS-12175,OFF-SU-10000157,5
CA-2016-132948,27-Mar-16,03-Apr-16,Standard Class,MV-17485,OFF-ST-10000636,13
CA-2017-146157,21-Nov-17,26-Nov-17,Standard Class,RD-19720,OFF-PA-10001790,8
US-2015-118997,08-Apr-15,12-Apr-15,Standard Class,RA-19885,FUR-TA-10001086,14
CA-2015-104178,25-Aug-15,29-Aug-15,Standard Class,JM-15265,FUR-FU-10000771,23
CA-2017-151561,01-Sep-17,07-Sep-17,Standard Class,PG-18820,TEC-AC-10001432,22
CA-2016-137281,13-Jun-16,17-Jun-16,Standard Class,BF-10975,OFF-PA-10001870,23
CA-2015-120852,20-Dec-15,25-Dec-15,Standard Class,WB-21850,OFF-AP-10001563,24
CA-2017-150007,11-Sep-17,16-Sep-17,Standard Class,AS-10090,OFF-LA-10001982,17
CA-2015-131247,30-Mar-15,04-Apr-15,Standard Class,GA-14725,FUR-BO-10001337,10
CA-2018-103506,23-Jul-18,27-Jul-18,Standard Class,LR-17035,OFF-LA-10001158,8
CA-2017-121020,24-Oct-17,31-Oct-17,Standard Class,CG-12040,TEC-PH-10001061,24
CA-2015-167927,20-Jan-15,26-Jan-15,Standard Class,XP-21865,OFF-ST-10000760,25
CA-2017-165995,30-Aug-17,06-Sep-17,Standard Class,BG-11740,FUR-FU-10000672,3
CA-2016-151785,05-Mar-16,10-Mar-16,Standard Class,JJ-15445,OFF-FA-10000611,16
CA-2018-167640,06-Mar-18,10-Mar-18,Standard Class,FC-14245,OFF-AR-10003158,17
CA-2015-103744,23-Feb-15,27-Feb-15,Standard Class,MG-17875,OFF-LA-10004425,17
CA-2015-109302,12-Aug-15,16-Aug-15,Standard Class,CS-12175,OFF-BI-10002854,11
CA-2016-145394,16-Nov-16,20-Nov-16,Standard Class,MC-17605,OFF-ST-10000344,15
CA-2018-131653,29-Jan-18,05-Feb-18,Standard Class,RD-19585,OFF-LA-10001045,16
CA-2015-150581,08-Apr-15,12-Apr-15,Standard Class,NM-18445,FUR-TA-10003748,17
CA-2018-104906,13-Feb-18,17-Feb-18,Standard Class,JP-15460,OFF-PA-10001184,4
US-2018-141558,11-Mar-18,16-Mar-18,Standard Class,MH-17290,TEC-PH-10002555,19
CA-2018-155936,22-Jun-18,29-Jun-18,Standard Class,JK-15730,OFF-BI-10002432,23
CA-2018-169439,09-Sep-18,13-Sep-18,Standard Class,LC-17140,OFF-AR-10001374,22
CA-2017-149965,20-Jun-17,25-Jun-17,Standard Class,BS-11365,TEC-AC-10004877,15
US-2015-131275,18-Mar-15,24-Mar-15,Standard Class,SC-20050,FUR-FU-10004597,6
CA-2016-113152,25-Dec-16,30-Dec-16,Standard Class,JK-15625,TEC-AC-10002049,6
CA-2017-151974,22-Sep-17,29-Sep-17,Standard Class,RD-19660,OFF-LA-10004484,1
CA-2015-132787,19-Sep-15,23-Sep-15,Standard Class,MC-18130,OFF-ST-10001321,20
CA-2016-148180,26-Jul-16,31-Jul-16,Standard Class,BP-11095,OFF-BI-10000605,14
CA-2018-119655,20-Apr-18,24-Apr-18,Standard Class,CV-12295,OFF-BI-10001989,5
CA-2016-161452,05-Apr-16,11-Apr-16,Standard Class,CA-11965,FUR-CH-10003973,18
CA-2016-121552,22-Mar-16,27-Mar-16,Standard Class,FW-14395,OFF-AR-10003217,12
CA-2018-100902,17-Nov-18,21-Nov-18,Standard Class,CK-12595,OFF-PA-10002558,13
CA-2016-103093,03-Feb-16,07-Feb-16,Standard Class,FO-14305,OFF-EN-10003286,19
CA-2018-152261,02-Mar-18,06-Mar-18,Standard Class,JA-15970,OFF-BI-10002353,26
US-2016-118766,15-Oct-16,22-Oct-16,Standard Class,LS-16975,OFF-EN-10001415,12
CA-2016-110863,17-Nov-16,24-Nov-16,Standard Class,AA-10645,OFF-ST-10002756,15
US-2018-133081,11-Mar-18,15-Mar-18,Standard Class,PV-18985,TEC-AC-10001772,23
US-2018-167570,08-Dec-18,15-Dec-18,Standard Class,EG-13900,FUR-CH-10003396,3
CA-2015-138128,09-Dec-15,15-Dec-15,Standard Class,FP-14320,OFF-EN-10002500,22
CA-2016-119879,21-Nov-16,25-Nov-16,Standard Class,SS-20410,FUR-TA-10002958,14
CA-2015-161508,12-Jul-15,16-Jul-15,Standard Class,PV-18985,FUR-CH-10002126,24
CA-2017-113726,24-Nov-17,01-Dec-17,Standard Class,SC-20680,FUR-FU-10003535,15
CA-2018-132290,10-Mar-18,14-Mar-18,Standard Class,MD-17350,FUR-TA-10002228,7
US-2017-155173,06-Mar-17,10-Mar-17,Standard Class,JB-16045,TEC-PH-10004586,2
CA-2016-116512,09-Apr-16,14-Apr-16,Standard Class,MC-18100,OFF-ST-10001505,13
CA-2017-109400,02-May-17,06-May-17,Standard Class,NR-18550,FUR-CH-10003298,17
CA-2017-103359,22-Dec-17,26-Dec-17,Standard Class,LC-16885,OFF-BI-10004233,11
CA-2016-157343,07-Jun-16,11-Jun-16,Standard Class,HD-14785,OFF-BI-10003707,25
US-2015-132745,01-Oct-15,05-Oct-15,Standard Class,NF-18475,OFF-FA-10000254,5
CA-2018-136623,11-Jul-18,16-Jul-18,Standard Class,TS-21430,TEC-PH-10000004,11
CA-2017-168774,04-Sep-17,09-Sep-17,Standard Class,RP-19855,OFF-ST-10001490,14
US-2017-140172,08-Mar-17,13-Mar-17,Standard Class,SP-20650,OFF-AP-10004233,3
CA-2018-133928,11-Jun-18,17-Jun-18,Standard Class,ZC-21910,OFF-BI-10001525,20
CA-2018-111717,10-Oct-18,16-Oct-18,Standard Class,SW-20245,FUR-CH-10001545,11
CA-2015-126480,20-Sep-15,24-Sep-15,Standard Class,HG-14965,OFF-PA-10004610,21
CA-2018-152968,26-May-18,30-May-18,Standard Class,BM-11785,TEC-AC-10000521,12
CA-2017-118934,09-Aug-17,14-Aug-17,Standard Class,GH-14410,OFF-BI-10003314,22
CA-2016-164007,08-Jun-16,12-Jun-16,Standard Class,MG-17695,TEC-AC-10003433,12
CA-2017-152646,21-Nov-17,26-Nov-17,Standard Class,TH-21235,OFF-PA-10004451,26
CA-2017-105354,02-Dec-17,06-Dec-17,Standard Class,PW-19030,OFF-BI-10001107,14
US-2018-152898,11-Sep-18,15-Sep-18,Standard Class,CB-12025,OFF-AP-10000027,20
CA-2017-149671,05-Jun-17,09-Jun-17,Standard Class,KB-16600,OFF-SU-10002537,19
CA-2015-126193,07-Sep-15,14-Sep-15,Standard Class,SS-20410,OFF-FA-10000936,4
US-2017-123610,12-May-17,16-May-17,Standard Class,VM-21835,TEC-AC-10004518,12
CA-2015-150518,19-Nov-15,24-Nov-15,Standard Class,MW-18220,OFF-ST-10000877,15
CA-2016-130183,13-Nov-16,17-Nov-16,Standard Class,PO-18850,FUR-BO-10001811,22
CA-2018-131303,28-Nov-18,02-Dec-18,Standard Class,EP-13915,OFF-LA-10001074,8
CA-2015-121762,14-Feb-15,18-Feb-15,Standard Class,ML-17395,TEC-AC-10000736,16
CA-2017-123533,24-Nov-17,30-Nov-17,Standard Class,SC-20050,FUR-BO-10001619,15
CA-2018-135860,01-Dec-18,07-Dec-18,Standard Class,JH-15985,OFF-ST-10000642,8
US-2018-100930,07-Apr-18,12-Apr-18,Standard Class,CS-12400,FUR-TA-10001705,15
CA-2018-104745,29-May-18,04-Jun-18,Standard Class,GT-14755,OFF-PA-10002036,22
CA-2018-127432,22-Jan-18,27-Jan-18,Standard Class,AD-10180,TEC-CO-10003236,18
US-2018-129441,07-Sep-18,11-Sep-18,Standard Class,JC-15340,FUR-FU-10000448,8
CA-2016-134894,07-Dec-16,11-Dec-16,Standard Class,DK-12985,OFF-AP-10001271,2
CA-2017-113243,10-Jun-17,15-Jun-17,Standard Class,OT-18730,OFF-LA-10001297,3
CA-2015-131450,08-Aug-15,15-Aug-15,Standard Class,LR-16915,OFF-AP-10004708,12
CA-2016-101910,27-Nov-16,03-Dec-16,Standard Class,CD-11920,FUR-CH-10002647,26
CA-2017-149370,15-Sep-17,19-Sep-17,Standard Class,DB-13210,OFF-PA-10003651,4
CA-2018-114636,25-Aug-18,29-Aug-18,Standard Class,GA-14725,OFF-PA-10001790,2
CA-2018-115364,26-Jun-18,02-Jul-18,Standard Class,OT-18730,OFF-ST-10002486,13
CA-2016-111199,13-Nov-16,17-Nov-16,Standard Class,JK-15730,OFF-PA-10001790,12
CA-2018-152702,12-Oct-18,16-Oct-18,Standard Class,SN-20710,FUR-CH-10002304,12
CA-2017-169103,08-Mar-17,13-Mar-17,Standard Class,ZC-21910,TEC-PH-10001530,4
CA-2016-165085,27-Dec-16,31-Dec-16,Standard Class,BT-11485,OFF-PA-10000605,5
CA-2016-113971,08-May-16,14-May-16,Standard Class,CB-12535,FUR-FU-10001852,2
CA-2016-101707,27-Aug-16,01-Sep-16,Standard Class,PF-19165,OFF-SU-10001218,6
CA-2016-120439,14-Jun-16,18-Jun-16,Standard Class,AD-10180,FUR-FU-10001867,1
CA-2017-142762,23-May-17,27-May-17,Standard Class,LD-17005,FUR-FU-10003691,19
US-2016-103471,24-Dec-16,28-Dec-16,Standard Class,JR-15670,FUR-BO-10002613,3
US-2017-161396,19-Apr-17,25-Apr-17,Standard Class,GM-14455,FUR-TA-10002622,2
CA-2015-151708,08-Aug-15,14-Aug-15,Standard Class,MB-17305,FUR-FU-10001602,21
CA-2018-139199,09-Dec-18,13-Dec-18,Standard Class,DK-12835,FUR-CH-10000847,18
CA-2018-166436,24-Nov-18,28-Nov-18,Standard Class,TS-21370,OFF-PA-10001838,5
CA-2016-153388,01-Aug-16,07-Aug-16,Standard Class,PC-19000,OFF-AR-10001868,18
CA-2015-107181,04-Feb-15,08-Feb-15,Standard Class,DB-13270,OFF-BI-10004230,12
CA-2017-109057,22-Apr-17,27-Apr-17,Standard Class,TT-21460,OFF-ST-10002406,4
CA-2018-104003,07-Oct-18,13-Oct-18,Standard Class,DC-13285,FUR-BO-10003965,5
CA-2018-152807,30-Oct-18,03-Nov-18,Standard Class,MC-18100,OFF-PA-10004355,10
CA-2015-141817,05-Jan-15,12-Jan-15,Standard Class,MB-18085,OFF-AR-10003478,18
CA-2017-165484,23-Oct-17,29-Oct-17,Standard Class,HK-14890,FUR-FU-10001196,8
US-2018-113852,29-Jul-18,02-Aug-18,Standard Class,GW-14605,TEC-AC-10003027,6
CA-2016-127110,25-Jun-16,01-Jul-16,Standard Class,CH-12070,OFF-PA-10003309,12
CA-2018-118885,29-Dec-18,02-Jan-19,Standard Class,JG-15160,FUR-CH-10002880,18
CA-2016-156524,20-Nov-16,26-Nov-16,Standard Class,DL-12865,OFF-PA-10003883,14
CA-2018-102771,31-Mar-18,05-Apr-18,Standard Class,DO-13435,TEC-PH-10001536,21
CA-2016-153108,05-Mar-16,09-Mar-16,Standard Class,SF-20200,TEC-PH-10001552,24
CA-2016-113145,01-Nov-16,05-Nov-16,Standard Class,VD-21670,OFF-PA-10002659,12
US-2015-148838,17-Mar-15,21-Mar-15,Standard Class,CP-12340,FUR-TA-10003473,16
US-2016-127040,06-Dec-16,10-Dec-16,Standard Class,SG-20605,OFF-PA-10004255,22
CA-2016-124541,06-Apr-16,10-Apr-16,Standard Class,TT-21220,OFF-AR-10004078,2
CA-2018-101042,19-Nov-18,23-Nov-18,Standard Class,AB-10105,FUR-FU-10004665,7
CA-2015-127446,25-Nov-15,30-Nov-15,Standard Class,MC-17590,TEC-AC-10001635,15
CA-2015-110100,25-Apr-15,29-Apr-15,Standard Class,LC-16885,TEC-PH-10004531,2
CA-2016-155306,17-Apr-16,21-Apr-16,Standard Class,GA-14515,OFF-AR-10003251,7
CA-2018-165757,22-Jun-18,28-Jun-18,Standard Class,PL-18925,OFF-BI-10003166,15
CA-2017-163986,03-Sep-17,10-Sep-17,Standard Class,JJ-15445,OFF-ST-10000918,16
CA-2018-110842,11-Nov-18,16-Nov-18,Standard Class,GA-14725,OFF-AP-10003971,14
US-2015-125521,14-Mar-15,19-Mar-15,Standard Class,CK-12325,FUR-CH-10003379,18
CA-2017-123617,28-Nov-17,03-Dec-17,Standard Class,AJ-10780,OFF-BI-10002976,5
CA-2018-143434,18-Nov-18,24-Nov-18,Standard Class,ME-17320,FUR-FU-10002597,18
